Name,Location,Number,R,N_R,Y1
Heartblood,Upper_Right,1,36.117,17,16.869
Heartblood,Upper_Right,1,38.117,13,12.485
Heartblood,Upper_Right,1,40.117,8,7.9473
Heartblood,Upper_Right,1,42.117,1,3.8203
Heartblood,Upper_Right,1,44.117,0,0.7264
Heartblood,Upper_Right,1,46.117,0,-0.9571
Heartblood,Upper_Right,1,48.117,0,-1.2811
Heartblood,Upper_Right,1,50.117,0,-0.7
Heartblood,Upper_Right,1,52.117,0,0.1396
Heartblood,Upper_Right,1,54.117,0,0.6837
Heartblood,Upper_Right,1,56.117,0,0.6871
Heartblood,Upper_Right,1,58.117,0,0.2614
Heartblood,Upper_Right,1,60.117,0,-0.2541
Heartblood,Upper_Right,1,62.117,0,-0.5212
Heartblood,Upper_Right,1,64.117,0,-0.4025
Heartblood,Upper_Right,1,66.117,0,-0.0251
Heartblood,Upper_Right,1,68.117,0,0.323
Heartblood,Upper_Right,1,70.117,0,0.395
Heartblood,Upper_Right,1,72.117,0,0.1581
Heartblood,Upper_Right,1,74.117,0,-0.1827
Heartblood,Upper_Right,1,76.117,0,-0.3408
Heartblood,Upper_Right,1,78.117,0,-0.1831
Heartblood,Upper_Right,1,80.117,0,0.1395
Heartblood,Upper_Right,1,82.117,0,0.3003
Heartblood,Upper_Right,1,84.117,0,0.114
Heartblood,Upper_Right,1,86.117,0,-0.2135
Heartblood,Upper_Right,1,88.117,0,-0.2379
Heartblood,Upper_Right,1,90.117,0,0.1299
Heartblood,Upper_Right,1,92.117,0,0.2586
Heartblood,Upper_Right,1,94.117,0,-0.2726
Heartblood,Upper_Right,1,96.117,0,0.0931
Heartblood,Upper_Right,1,98.117,0,-0.0201
Heartblood,Upper_Right,2,0.117,1,1.0496
Heartblood,Upper_Right,2,2.117,1,0.5466
Heartblood,Upper_Right,2,4.117,4,5.6662
Heartblood,Upper_Right,2,6.117,12,9.036
Heartblood,Upper_Right,2,8.117,10,12.1006
Heartblood,Upper_Right,2,10.117,13,13.6855
Heartblood,Upper_Right,2,12.117,15,13.5411
Heartblood,Upper_Right,2,14.117,13,13.2043
Heartblood,Upper_Right,2,16.117,15,14.2737
Heartblood,Upper_Right,2,18.117,16,16.9219
Heartblood,Upper_Right,2,20.117,19,19.8678
Heartblood,Upper_Right,2,22.117,21,21.4025
Heartblood,Upper_Right,2,24.117,23,20.5036
Heartblood,Upper_Right,2,26.117,17,17.3411
Heartblood,Upper_Right,2,28.117,12,13.0407
Heartblood,Upper_Right,2,30.117,10,9.0017
Heartblood,Upper_Right,2,32.117,4,6.2155
Heartblood,Upper_Right,2,34.117,5,4.9136
Heartblood,Upper_Right,2,36.117,7,4.6395
Heartblood,Upper_Right,2,38.117,4,4.6218
Heartblood,Upper_Right,2,40.117,4,4.2121
Heartblood,Upper_Right,2,42.117,4,3.1753
Heartblood,Upper_Right,2,44.117,0,1.725
Heartblood,Upper_Right,2,46.117,0,0.3337
Heartblood,Upper_Right,2,48.117,0,-0.5537
Heartblood,Upper_Right,2,50.117,0,-0.7507
Heartblood,Upper_Right,2,52.117,0,-0.3992
Heartblood,Upper_Right,2,54.117,0,0.1378
Heartblood,Upper_Right,2,56.117,0,0.4864
Heartblood,Upper_Right,2,58.117,0,0.4574
Heartblood,Upper_Right,2,60.117,0,0.1234
Heartblood,Upper_Right,2,62.117,0,-0.2567
Heartblood,Upper_Right,2,64.117,0,-0.4174
Heartblood,Upper_Right,2,66.117,0,-0.2617
Heartblood,Upper_Right,2,68.117,0,0.0781
Heartblood,Upper_Right,2,70.117,0,0.3355
Heartblood,Upper_Right,2,72.117,0,0.3076
Heartblood,Upper_Right,2,74.117,0,0.0195
Heartblood,Upper_Right,2,76.117,0,-0.2774
Heartblood,Upper_Right,2,78.117,0,-0.3039
Heartblood,Upper_Right,2,80.117,0,-0.0184
Heartblood,Upper_Right,2,82.117,0,0.2902
Heartblood,Upper_Right,2,84.117,0,0.2514
Heartblood,Upper_Right,2,86.117,0,-0.1329
Heartblood,Upper_Right,2,88.117,0,-0.3368
Heartblood,Upper_Right,2,90.117,0,0.0562
Heartblood,Upper_Right,2,92.117,0,0.3839
Heartblood,Upper_Right,2,94.117,0,-0.338
Heartblood,Upper_Right,2,96.117,0,0.1148
Heartblood,Upper_Right,2,98.117,0,-0.0135
Heartblood,Upper_Right,3,0.117,1,1.0236
Heartblood,Upper_Right,3,2.117,1,0.7933
Heartblood,Upper_Right,3,4.117,2,2.6702
Heartblood,Upper_Right,3,6.117,8,7.2888
Heartblood,Upper_Right,3,8.117,11,9.9255
Heartblood,Upper_Right,3,10.117,7,10.4733
Heartblood,Upper_Right,3,12.117,13,10.948
Heartblood,Upper_Right,3,14.117,15,12.585
Heartblood,Upper_Right,3,16.117,13,15.0512
Heartblood,Upper_Right,3,18.117,14,17.1091
Heartblood,Upper_Right,3,20.117,21,17.6077
Heartblood,Upper_Right,3,22.117,17,16.1082
Heartblood,Upper_Right,3,24.117,12,12.9732
Heartblood,Upper_Right,3,26.117,7,9.0683
Heartblood,Upper_Right,3,28.117,8,5.3368
Heartblood,Upper_Right,3,30.117,1,2.4571
Heartblood,Upper_Right,3,32.117,1,0.6915
Heartblood,Upper_Right,3,34.117,0,-0.0775
Heartblood,Upper_Right,3,36.117,0,-0.1911
Heartblood,Upper_Right,3,38.117,0,-0.0296
Heartblood,Upper_Right,3,40.117,0,0.1263
Heartblood,Upper_Right,3,42.117,0,0.1534
Heartblood,Upper_Right,3,44.117,0,0.0661
Heartblood,Upper_Right,3,46.117,0,-0.0507
Heartblood,Upper_Right,3,48.117,0,-0.115
Heartblood,Upper_Right,3,50.117,0,-0.095
Heartblood,Upper_Right,3,52.117,0,-0.0167
Heartblood,Upper_Right,3,54.117,0,0.0625
Heartblood,Upper_Right,3,56.117,0,0.0922
Heartblood,Upper_Right,3,58.117,0,0.0588
Heartblood,Upper_Right,3,60.117,0,-0.0103
Heartblood,Upper_Right,3,62.117,0,-0.0664
Heartblood,Upper_Right,3,64.117,0,-0.0726
Heartblood,Upper_Right,3,66.117,0,-0.0272
Heartblood,Upper_Right,3,68.117,0,0.0354
Heartblood,Upper_Right,3,70.117,0,0.068
Heartblood,Upper_Right,3,72.117,0,0.0457
Heartblood,Upper_Right,3,74.117,0,-0.0137
Heartblood,Upper_Right,3,76.117,0,-0.0598
Heartblood,Upper_Right,3,78.117,0,-0.0498
Heartblood,Upper_Right,3,80.117,0,0.01
Heartblood,Upper_Right,3,82.117,0,0.0599
Heartblood,Upper_Right,3,84.117,0,0.0399
Heartblood,Upper_Right,3,86.117,0,-0.0343
Heartblood,Upper_Right,3,88.117,0,-0.0616
Heartblood,Upper_Right,3,90.117,0,0.0187
Heartblood,Upper_Right,3,92.117,0,0.0711
Heartblood,Upper_Right,3,94.117,0,-0.0666
Heartblood,Upper_Right,3,96.117,0,0.0248
Heartblood,Upper_Right,3,98.117,0,-0.0031
Helmfall,Bottom_Left,1,0.117,1,1.0068
Helmfall,Bottom_Left,1,2.117,1,0.9156
Helmfall,Bottom_Left,1,4.117,3,3.4324
Helmfall,Bottom_Left,1,6.117,6,4.863
Helmfall,Bottom_Left,1,8.117,7,8.4808
Helmfall,Bottom_Left,1,10.117,11,10.5581
Helmfall,Bottom_Left,1,12.117,11,10.051
Helmfall,Bottom_Left,1,14.117,9,9.2864
Helmfall,Bottom_Left,1,16.117,9,10.2848
Helmfall,Bottom_Left,1,18.117,13,12.7444
Helmfall,Bottom_Left,1,20.117,17,14.7613
Helmfall,Bottom_Left,1,22.117,12,14.6248
Helmfall,Bottom_Left,1,24.117,13,11.9959
Helmfall,Bottom_Left,1,26.117,9,7.8906
Helmfall,Bottom_Left,1,28.117,2,3.8566
Helmfall,Bottom_Left,1,30.117,1,1.0665
Helmfall,Bottom_Left,1,32.117,1,-0.1468
Helmfall,Bottom_Left,1,34.117,0,-0.1984
Helmfall,Bottom_Left,1,36.117,0,0.1842
Helmfall,Bottom_Left,1,38.117,0,0.4178
Helmfall,Bottom_Left,1,40.117,0,0.3004
Helmfall,Bottom_Left,1,42.117,0,-0.0253
Helmfall,Bottom_Left,1,44.117,0,-0.2863
Helmfall,Bottom_Left,1,46.117,0,-0.3035
Helmfall,Bottom_Left,1,48.117,0,-0.0974
Helmfall,Bottom_Left,1,50.117,0,0.1578
Helmfall,Bottom_Left,1,52.117,0,0.2747
Helmfall,Bottom_Left,1,54.117,0,0.1821
Helmfall,Bottom_Left,1,56.117,0,-0.0367
Helmfall,Bottom_Left,1,58.117,0,-0.2138
Helmfall,Bottom_Left,1,60.117,0,-0.2204
Helmfall,Bottom_Left,1,62.117,0,-0.0587
Helmfall,Bottom_Left,1,64.117,0,0.1415
Helmfall,Bottom_Left,1,66.117,0,0.2215
Helmfall,Bottom_Left,1,68.117,0,0.1172
Helmfall,Bottom_Left,1,70.117,0,-0.0848
Helmfall,Bottom_Left,1,72.117,0,-0.2089
Helmfall,Bottom_Left,1,74.117,0,-0.1377
Helmfall,Bottom_Left,1,76.117,0,0.0685
Helmfall,Bottom_Left,1,78.117,0,0.2068
Helmfall,Bottom_Left,1,80.117,0,0.1173
Helmfall,Bottom_Left,1,82.117,0,-0.117
Helmfall,Bottom_Left,1,84.117,0,-0.2093
Helmfall,Bottom_Left,1,86.117,0,0.002
Helmfall,Bottom_Left,1,88.117,0,0.2287
Helmfall,Bottom_Left,1,90.117,0,0.0325
Helmfall,Bottom_Left,1,92.117,0,-0.2715
Helmfall,Bottom_Left,1,94.117,0,0.2031
Helmfall,Bottom_Left,1,96.117,0,-0.0566
Helmfall,Bottom_Left,1,98.117,0,0.0197
Helmfall,Bottom_Left,2,0.117,1,1.0106
Helmfall,Bottom_Left,2,2.117,1,0.9153
Helmfall,Bottom_Left,2,4.117,3,3.2543
Helmfall,Bottom_Left,2,6.117,10,9.674
Helmfall,Bottom_Left,2,8.117,12,12.1713
Helmfall,Bottom_Left,2,10.117,14,13.6461
Helmfall,Bottom_Left,2,12.117,16,16.7832
Helmfall,Bottom_Left,2,14.117,20,20.7652
Helmfall,Bottom_Left,2,16.117,28,23.6624
Helmfall,Bottom_Left,2,18.117,20,24.6407
Helmfall,Bottom_Left,2,20.117,24,24.1792
Helmfall,Bottom_Left,2,22.117,26,23.1675
Helmfall,Bottom_Left,2,24.117,23,22.1187
Helmfall,Bottom_Left,2,26.117,18,21.0154
Helmfall,Bottom_Left,2,28.117,17,19.6193
Helmfall,Bottom_Left,2,30.117,24,17.8249
Helmfall,Bottom_Left,2,32.117,16,15.7793
Helmfall,Bottom_Left,2,34.117,11,13.7515
Helmfall,Bottom_Left,2,36.117,7,11.9163
Helmfall,Bottom_Left,2,38.117,15,10.2353
Helmfall,Bottom_Left,2,40.117,12,8.5123
Helmfall,Bottom_Left,2,42.117,4,6.5702
Helmfall,Bottom_Left,2,44.117,3,4.4204
Helmfall,Bottom_Left,2,46.117,2,2.3094
Helmfall,Bottom_Left,2,48.117,1,0.6118
Helmfall,Bottom_Left,2,50.117,0,-0.3696
Helmfall,Bottom_Left,2,52.117,0,-0.5759
Helmfall,Bottom_Left,2,54.117,0,-0.237
Helmfall,Bottom_Left,2,56.117,0,0.2419
Helmfall,Bottom_Left,2,58.117,0,0.4906
Helmfall,Bottom_Left,2,60.117,0,0.3608
Helmfall,Bottom_Left,2,62.117,0,-0.0183
Helmfall,Bottom_Left,2,64.117,0,-0.3523
Helmfall,Bottom_Left,2,66.117,0,-0.3943
Helmfall,Bottom_Left,2,68.117,0,-0.1236
Helmfall,Bottom_Left,2,70.117,0,0.2348
Helmfall,Bottom_Left,2,72.117,0,0.3799
Helmfall,Bottom_Left,2,74.117,0,0.1808
Helmfall,Bottom_Left,2,76.117,0,-0.186
Helmfall,Bottom_Left,2,78.117,0,-0.3643
Helmfall,Bottom_Left,2,80.117,0,-0.1513
Helmfall,Bottom_Left,2,82.117,0,0.2454
Helmfall,Bottom_Left,2,84.117,0,0.3418
Helmfall,Bottom_Left,2,86.117,0,-0.0479
Helmfall,Bottom_Left,2,88.117,0,-0.3948
Helmfall,Bottom_Left,2,90.117,0,-0.0224
Helmfall,Bottom_Left,2,92.117,0,0.4562
Helmfall,Bottom_Left,2,94.117,0,-0.3632
Helmfall,Bottom_Left,2,96.117,0,0.1011
Helmfall,Bottom_Left,2,98.117,0,-0.0149
Helmfall,Bottom_Left,3,0.117,1,1.0305
Helmfall,Bottom_Left,3,2.117,1,0.7243
Helmfall,Bottom_Left,3,4.117,5,5.9991
Helmfall,Bottom_Left,3,6.117,9,7.2528
Helmfall,Bottom_Left,3,8.117,7,8.3246
Helmfall,Bottom_Left,3,10.117,11,10.6099
Helmfall,Bottom_Left,3,12.117,11,12.395
Helmfall,Bottom_Left,3,14.117,15,12.2617
Helmfall,Bottom_Left,3,16.117,10,10.6706
Helmfall,Bottom_Left,3,18.117,8,9.2028
Helmfall,Bottom_Left,3,20.117,8,9.0708
Helmfall,Bottom_Left,3,22.117,12,10.2826
Helmfall,Bottom_Left,3,24.117,13,11.8252
Helmfall,Bottom_Left,3,26.117,11,12.4548
Helmfall,Bottom_Left,3,28.117,12,11.4589
Helmfall,Bottom_Left,3,30.117,7,8.9705
Helmfall,Bottom_Left,3,32.117,8,5.7766
Helmfall,Bottom_Left,3,34.117,2,2.8399
Helmfall,Bottom_Left,3,36.117,1,0.8368
Helmfall,Bottom_Left,3,38.117,0,-0.0676
Helmfall,Bottom_Left,3,40.117,0,-0.1581
Helmfall,Bottom_Left,3,42.117,0,0.0824
Helmfall,Bottom_Left,3,44.117,0,0.25
Helmfall,Bottom_Left,3,46.117,0,0.1842
Helmfall,Bottom_Left,3,48.117,0,-0.0362
Helmfall,Bottom_Left,3,50.117,0,-0.2216
Helmfall,Bottom_Left,3,52.117,0,-0.2318
Helmfall,Bottom_Left,3,54.117,0,-0.0686
Helmfall,Bottom_Left,3,56.117,0,0.1397
Helmfall,Bottom_Left,3,58.117,0,0.238
Helmfall,Bottom_Left,3,60.117,0,0.1565
Helmfall,Bottom_Left,3,62.117,0,-0.0405
Helmfall,Bottom_Left,3,64.117,0,-0.2024
Helmfall,Bottom_Left,3,66.117,0,-0.2034
Helmfall,Bottom_Left,3,68.117,0,-0.0408
Helmfall,Bottom_Left,3,70.117,0,0.1548
Helmfall,Bottom_Left,3,72.117,0,0.2168
Helmfall,Bottom_Left,3,74.117,0,0.0832
Helmfall,Bottom_Left,3,76.117,0,-0.1319
Helmfall,Bottom_Left,3,78.117,0,-0.2185
Helmfall,Bottom_Left,3,80.117,0,-0.071
Helmfall,Bottom_Left,3,82.117,0,0.1662
Helmfall,Bottom_Left,3,84.117,0,0.2045
Helmfall,Bottom_Left,3,86.117,0,-0.0497
Helmfall,Bottom_Left,3,88.117,0,-0.2487
Helmfall,Bottom_Left,3,90.117,0,0.0012
Helmfall,Bottom_Left,3,92.117,0,0.2937
Helmfall,Bottom_Left,3,94.117,0,-0.2325
Helmfall,Bottom_Left,3,96.117,0,0.0686
Helmfall,Bottom_Left,3,98.117,0,-0.0103
Helmfall,Bottom_Right,1,0.117,1,1.0151
Helmfall,Bottom_Right,1,2.117,1,0.8521
Helmfall,Bottom_Right,1,4.117,5,5.579
Helmfall,Bottom_Right,1,6.117,13,11.9432
Helmfall,Bottom_Right,1,8.117,14,14.519
Helmfall,Bottom_Right,1,10.117,12,13.2409
Helmfall,Bottom_Right,1,12.117,13,11.062
Helmfall,Bottom_Right,1,14.117,10,10.356
Helmfall,Bottom_Right,1,16.117,11,11.4402
Helmfall,Bottom_Right,1,18.117,12,13.115
Helmfall,Bottom_Right,1,20.117,16,13.9333
Helmfall,Bottom_Right,1,22.117,11,13.1401
Helmfall,Bottom_Right,1,24.117,14,10.8994
Helmfall,Bottom_Right,1,26.117,5,7.9667
Helmfall,Bottom_Right,1,28.117,7,5.1772
Helmfall,Bottom_Right,1,30.117,1,3.0661
Helmfall,Bottom_Right,1,32.117,3,1.7526
Helmfall,Bottom_Right,1,34.117,2,1.049
Helmfall,Bottom_Right,1,36.117,0,0.6658
Helmfall,Bottom_Right,1,38.117,0,0.3838
Helmfall,Bottom_Right,1,40.117,0,0.1236
Helmfall,Bottom_Right,1,42.117,0,-0.0843
Helmfall,Bottom_Right,1,44.117,0,-0.1806
Helmfall,Bottom_Right,1,46.117,0,-0.1477
Helmfall,Bottom_Right,1,48.117,0,-0.0327
Helmfall,Bottom_Right,1,50.117,0,0.0807
Helmfall,Bottom_Right,1,52.117,0,0.1231
Helmfall,Bottom_Right,1,54.117,0,0.0783
Helmfall,Bottom_Right,1,56.117,0,-0.0125
Helmfall,Bottom_Right,1,58.117,0,-0.0832
Helmfall,Bottom_Right,1,60.117,0,-0.0875
Helmfall,Bottom_Right,1,62.117,0,-0.0286
Helmfall,Bottom_Right,1,64.117,0,0.0456
Helmfall,Bottom_Right,1,66.117,0,0.0786
Helmfall,Bottom_Right,1,68.117,0,0.0471
Helmfall,Bottom_Right,1,70.117,0,-0.0209
Helmfall,Bottom_Right,1,72.117,0,-0.0668
Helmfall,Bottom_Right,1,74.117,0,-0.0503
Helmfall,Bottom_Right,1,76.117,0,0.0133
Helmfall,Bottom_Right,1,78.117,0,0.0612
Helmfall,Bottom_Right,1,80.117,0,0.0408
Helmfall,Bottom_Right,1,82.117,0,-0.0281
Helmfall,Bottom_Right,1,84.117,0,-0.0618
Helmfall,Bottom_Right,1,86.117,0,-0.0069
Helmfall,Bottom_Right,1,88.117,0,0.0605
Helmfall,Bottom_Right,1,90.117,0,0.0125
Helmfall,Bottom_Right,1,92.117,0,-0.0749
Helmfall,Bottom_Right,1,94.117,0,0.0499
Helmfall,Bottom_Right,1,96.117,0,-0.0173
Helmfall,Bottom_Right,1,98.117,0,-0.0035
Helmfall,Bottom_Right,2,0.117,1,0.9521
Helmfall,Bottom_Right,2,2.117,5,5.4259
Helmfall,Bottom_Right,2,4.117,7,5.5375
Helmfall,Bottom_Right,2,6.117,10,12.1222
Helmfall,Bottom_Right,2,8.117,16,15.7907
Helmfall,Bottom_Right,2,10.117,19,16.5624
Helmfall,Bottom_Right,2,12.117,17,17.3192
Helmfall,Bottom_Right,2,14.117,16,18.9164
Helmfall,Bottom_Right,2,16.117,18,20.3252
Helmfall,Bottom_Right,2,18.117,29,20.3513
Helmfall,Bottom_Right,2,20.117,15,18.657
Helmfall,Bottom_Right,2,22.117,14,15.7478
Helmfall,Bottom_Right,2,24.117,11,12.4629
Helmfall,Bottom_Right,2,26.117,11,9.5153
Helmfall,Bottom_Right,2,28.117,9,7.3044
Helmfall,Bottom_Right,2,30.117,6,5.9508
Helmfall,Bottom_Right,2,32.117,5,5.4068
Helmfall,Bottom_Right,2,34.117,5,5.5346
Helmfall,Bottom_Right,2,36.117,4,6.1294
Helmfall,Bottom_Right,2,38.117,9,6.9236
Helmfall,Bottom_Right,2,40.117,8,7.6129
Helmfall,Bottom_Right,2,42.117,7,7.9218
Helmfall,Bottom_Right,2,44.117,10,7.683
Helmfall,Bottom_Right,2,46.117,4,6.8911
Helmfall,Bottom_Right,2,48.117,7,5.699
Helmfall,Bottom_Right,2,50.117,4,4.354
Helmfall,Bottom_Right,2,52.117,3,3.101
Helmfall,Bottom_Right,2,54.117,1,2.0981
Helmfall,Bottom_Right,2,56.117,4,1.3809
Helmfall,Bottom_Right,2,58.117,0,0.8864
Helmfall,Bottom_Right,2,60.117,0,0.5178
Helmfall,Bottom_Right,2,62.117,0,0.2113
Helmfall,Bottom_Right,2,64.117,0,-0.0341
Helmfall,Bottom_Right,2,66.117,0,-0.1756
Helmfall,Bottom_Right,2,68.117,0,-0.1802
Helmfall,Bottom_Right,2,70.117,0,-0.0718
Helmfall,Bottom_Right,2,72.117,0,0.0645
Helmfall,Bottom_Right,2,74.117,0,0.1305
Helmfall,Bottom_Right,2,76.117,0,0.0833
Helmfall,Bottom_Right,2,78.117,0,-0.0275
Helmfall,Bottom_Right,2,80.117,0,-0.0972
Helmfall,Bottom_Right,2,82.117,0,-0.0606
Helmfall,Bottom_Right,2,84.117,0,0.0378
Helmfall,Bottom_Right,2,86.117,0,0.0778
Helmfall,Bottom_Right,2,88.117,0,0.0069
Helmfall,Bottom_Right,2,90.117,0,-0.0588
Helmfall,Bottom_Right,2,92.117,0,-0.0066
Helmfall,Bottom_Right,2,94.117,0,0.0381
Helmfall,Bottom_Right,2,96.117,0,-0.0146
Helmfall,Bottom_Right,2,98.117,0,0.0118
Helmfall,Bottom_Right,3,0.117,1,1.0338
Helmfall,Bottom_Right,3,2.117,1,0.6985
Helmfall,Bottom_Right,3,4.117,3,4.0397
Helmfall,Bottom_Right,3,6.117,8,6.5133
Helmfall,Bottom_Right,3,8.117,9,8.8507
Helmfall,Bottom_Right,3,10.117,8,10.9603
Helmfall,Bottom_Right,3,12.117,15,12.5538
Helmfall,Bottom_Right,3,14.117,15,13.8972
Helmfall,Bottom_Right,3,16.117,14,15.4611
Helmfall,Bottom_Right,3,18.117,17,17.2748
Helmfall,Bottom_Right,3,20.117,17,18.752
Helmfall,Bottom_Right,3,22.117,22,19.0827
Helmfall,Bottom_Right,3,24.117,19,17.814
Helmfall,Bottom_Right,3,26.117,12,15.1889
Helmfall,Bottom_Right,3,28.117,13,12.0519
Helmfall,Bottom_Right,3,30.117,9,9.4185
Helmfall,Bottom_Right,3,32.117,9,7.9789
Helmfall,Bottom_Right,3,34.117,7,7.7998
Helmfall,Bottom_Right,3,36.117,10,8.3517
Helmfall,Bottom_Right,3,38.117,7,8.8139
Helmfall,Bottom_Right,3,40.117,8,8.484
Helmfall,Bottom_Right,3,42.117,8,7.0919
Helmfall,Bottom_Right,3,44.117,7,4.8855
Helmfall,Bottom_Right,3,46.117,0,2.473
Helmfall,Bottom_Right,3,48.117,0,0.5189
Helmfall,Bottom_Right,3,50.117,0,-0.5537
Helmfall,Bottom_Right,3,52.117,0,-0.7191
Helmfall,Bottom_Right,3,54.117,0,-0.3045
Helmfall,Bottom_Right,3,56.117,0,0.2132
Helmfall,Bottom_Right,3,58.117,0,0.458
Helmfall,Bottom_Right,3,60.117,0,0.3216
Helmfall,Bottom_Right,3,62.117,0,-0.0323
Helmfall,Bottom_Right,3,64.117,0,-0.3159
Helmfall,Bottom_Right,3,66.117,0,-0.3246
Helmfall,Bottom_Right,3,68.117,0,-0.0745
Helmfall,Bottom_Right,3,70.117,0,0.2181
Helmfall,Bottom_Right,3,72.117,0,0.3072
Helmfall,Bottom_Right,3,74.117,0,0.1178
Helmfall,Bottom_Right,3,76.117,0,-0.1765
Helmfall,Bottom_Right,3,78.117,0,-0.289
Helmfall,Bottom_Right,3,80.117,0,-0.0917
Helmfall,Bottom_Right,3,82.117,0,0.2142
Helmfall,Bottom_Right,3,84.117,0,0.2563
Helmfall,Bottom_Right,3,86.117,0,-0.0642
Helmfall,Bottom_Right,3,88.117,0,-0.3061
Helmfall,Bottom_Right,3,90.117,0,0.0075
Helmfall,Bottom_Right,3,92.117,0,0.3533
Helmfall,Bottom_Right,3,94.117,0,-0.2856
Helmfall,Bottom_Right,3,96.117,0,0.0885
Helmfall,Bottom_Right,3,98.117,0,-0.0118
Lightbright,Bottom_Middle,1,0.117,1,0.9859
Lightbright,Bottom_Middle,1,2.117,1,1.0857
Lightbright,Bottom_Middle,1,4.117,2,1.9525
Lightbright,Bottom_Middle,1,6.117,10,9.107
Lightbright,Bottom_Middle,1,8.117,9,11.9741
Lightbright,Bottom_Middle,1,10.117,15,11.4317
Lightbright,Bottom_Middle,1,12.117,11,11.5177
Lightbright,Bottom_Middle,1,14.117,12,13.6725
Lightbright,Bottom_Middle,1,16.117,16,16.7906
Lightbright,Bottom_Middle,1,18.117,21,19.2132
Lightbright,Bottom_Middle,1,20.117,21,20.0399
Lightbright,Bottom_Middle,1,22.117,19,19.2772
Lightbright,Bottom_Middle,1,24.117,16,17.3794
Lightbright,Bottom_Middle,1,26.117,14,14.8025
Lightbright,Bottom_Middle,1,28.117,11,11.8408
Lightbright,Bottom_Middle,1,30.117,13,8.6975
Lightbright,Bottom_Middle,1,32.117,5,5.61
Lightbright,Bottom_Middle,1,34.117,1,2.8886
Lightbright,Bottom_Middle,1,36.117,0,0.8421
Lightbright,Bottom_Middle,1,38.117,0,-0.3485
Lightbright,Bottom_Middle,1,40.117,0,-0.718
Lightbright,Bottom_Middle,1,42.117,0,-0.5091
Lightbright,Bottom_Middle,1,44.117,0,-0.0715
Lightbright,Bottom_Middle,1,46.117,0,0.2793
Lightbright,Bottom_Middle,1,48.117,0,0.3739
Lightbright,Bottom_Middle,1,50.117,0,0.2238
Lightbright,Bottom_Middle,1,52.117,0,-0.0298
Lightbright,Bottom_Middle,1,54.117,0,-0.2173
Lightbright,Bottom_Middle,1,56.117,0,-0.2381
Lightbright,Bottom_Middle,1,58.117,0,-0.1061
Lightbright,Bottom_Middle,1,60.117,0,0.0746
Lightbright,Bottom_Middle,1,62.117,0,0.1821
Lightbright,Bottom_Middle,1,64.117,0,0.154
Lightbright,Bottom_Middle,1,66.117,0,0.0229
Lightbright,Bottom_Middle,1,68.117,0,-0.1106
Lightbright,Bottom_Middle,1,70.117,0,-0.1493
Lightbright,Bottom_Middle,1,72.117,0,-0.0695
Lightbright,Bottom_Middle,1,74.117,0,0.06
Lightbright,Bottom_Middle,1,76.117,0,0.1292
Lightbright,Bottom_Middle,1,78.117,0,0.0775
Lightbright,Bottom_Middle,1,80.117,0,-0.0464
Lightbright,Bottom_Middle,1,82.117,0,-0.1169
Lightbright,Bottom_Middle,1,84.117,0,-0.0505
Lightbright,Bottom_Middle,1,86.117,0,0.0779
Lightbright,Bottom_Middle,1,88.117,0,0.0931
Lightbright,Bottom_Middle,1,90.117,0,-0.0515
Lightbright,Bottom_Middle,1,92.117,0,-0.1056
Lightbright,Bottom_Middle,1,94.117,0,0.107
Lightbright,Bottom_Middle,1,96.117,0,-0.0467
Lightbright,Bottom_Middle,1,98.117,0,0.0042
Lightbright,Bottom_Middle,2,0.117,1,0.9853
Lightbright,Bottom_Middle,2,2.117,1,1.1635
Lightbright,Bottom_Middle,2,4.117,4,3.2374
Lightbright,Bottom_Middle,2,6.117,9,10.8865
Lightbright,Bottom_Middle,2,8.117,15,12.5154
Lightbright,Bottom_Middle,2,10.117,10,11.2461
Lightbright,Bottom_Middle,2,12.117,11,11.8014
Lightbright,Bottom_Middle,2,14.117,16,14.5261
Lightbright,Bottom_Middle,2,16.117,16,17.2369
Lightbright,Bottom_Middle,2,18.117,19,18.2823
Lightbright,Bottom_Middle,2,20.117,19,17.6553
Lightbright,Bottom_Middle,2,22.117,14,16.3547
Lightbright,Bottom_Middle,2,24.117,15,15.2983
Lightbright,Bottom_Middle,2,26.117,16,14.7233
Lightbright,Bottom_Middle,2,28.117,15,14.2583
Lightbright,Bottom_Middle,2,30.117,14,13.3632
Lightbright,Bottom_Middle,2,32.117,9,11.7397
Lightbright,Bottom_Middle,2,34.117,10,9.4829
Lightbright,Bottom_Middle,2,36.117,8,6.972
Lightbright,Bottom_Middle,2,38.117,4,4.6399
Lightbright,Bottom_Middle,2,40.117,4,2.7783
Lightbright,Bottom_Middle,2,42.117,1,1.4684
Lightbright,Bottom_Middle,2,44.117,0,0.6313
Lightbright,Bottom_Middle,2,46.117,0,0.1321
Lightbright,Bottom_Middle,2,48.117,0,-0.1366
Lightbright,Bottom_Middle,2,50.117,0,-0.2312
Lightbright,Bottom_Middle,2,52.117,0,-0.1849
Lightbright,Bottom_Middle,2,54.117,0,-0.0486
Lightbright,Bottom_Middle,2,56.117,0,0.0969
Lightbright,Bottom_Middle,2,58.117,0,0.1676
Lightbright,Bottom_Middle,2,60.117,0,0.1233
Lightbright,Bottom_Middle,2,62.117,0,-0.0027
Lightbright,Bottom_Middle,2,64.117,0,-0.1207
